

STATION ID,NUM BIKES AVAILABLE,NUM BIKES DISABLED,NUM DOCKS AVAILABLE,NUM DOCKS DISABLED,IS INSTALLED,IS RENTING,IS RETURNING,LAST REPORTED,EIGHTD HAS AVAILABLE KEYS
"422",4,"",51,"",1,1,1,"1473909249",""
"423",9,"",30,"",1,1,1,"1473908750",""
"426","","",31,"",1,1,1,"1473908810",true
"427",13,"",34,"",1,1,1,"1473908195",""
"428","","",31,"",1,"","","1473159738",""
"430","",1,26,"",1,1,1,"1473907363",""
"432","","","","",1,"","","0",""
"433",36,1,2,"",1,1,1,"1473908097",""
"434",9,1,17,"",1,1,1,"1473909258",""
"435",4,1,42,"",1,1,1,"1473909251",true
"436",7,"",20,"",1,1,1,"1473907266",""
"437",9,"",15,"",1,1,1,"1473909254",""
"438",21,1,5,"",1,1,1,"1473909184",""
"439","",1,14,"",1,"","","1468246416",""
"440",2,1,29,"",1,1,1,"1473909226",""
"441",14,"",21,"",1,1,1,"1473909145",""
"442","","",51,"",1,1,1,"1473908335",""
"443",11,"",12,"",1,1,1,"1473903268",""
"444",1,4,47,"",1,1,1,"1473909146",true
"445",24,1,16,1,1,1,1,"1473909211",""
"446",1,1,37,"",1,1,1,"1473909067",""
"447","",2,29,"",1,1,1,"1473909016",""
"448","","","","",1,"","","0",""
"449",9,"",22,"",1,1,1,"1473908885",""
"450",10,"",49,"",1,1,1,"1473909161",""
"453",38,1,"","",1,1,1,"1473908886",""
"454",27,1,7,"",1,1,1,"1473907897",""
"455","",1,38,"",1,1,1,"1473907727",""
"456","",1,34,"",1,1,1,"1473907224",""
"457","",1,38,"",1,1,1,"1473906628",true
"458",4,4,23,"",1,1,1,"1473908883",""
"459","","",49,"",1,1,1,"1473908769",true
"460",17,2,4,"",1,1,1,"1473909198",""
"461",29,1,9,"",1,1,1,"1473908909",""
"462",38,3,6,"",1,1,1,"1473908756",""
"465","","",39,"",1,1,1,"1473908255",""
"466",1,"",34,"",1,1,1,"1473908540",""
"467",2,1,31,"",1,1,1,"1473908998",""
"468","","",59,"",1,1,1,"1473908154",""
"469","","",57,"",1,1,1,"1473907376",""
"470",32,2,3,"",1,1,1,"1473908848",""
"471",12,"",19,"",1,1,1,"1473909258",""
"472",3,"",38,"",1,1,1,"1473909137",""
"473",32,"",6,"",1,1,1,"1473908872",""
"474",4,"",35,"",1,1,1,"1473908757",""
"475",7,"",30,"",1,1,1,"1473909093",""
"476",19,1,27,"",1,1,1,"1473908710",""
"477",41,3,15,"",1,1,1,"1473909103",""
"478",30,1,"","",1,1,1,"1473908859",""
"479",28,1,2,"",1,1,1,"1473909064",""
"480",24,2,1,"",1,1,1,"1473908891",""
"481",13,"",12,"",1,1,1,"1473909105",""
"482",11,3,25,"",1,1,1,"1473908518",""
"483",24,1,10,"",1,1,1,"1473908925",""
"484","",1,43,"",1,1,1,"1473908870",""
"485",1,"",38,"",1,1,1,"1473909015",""
"486","",2,37,"",1,1,1,"1473909131",""
"487","","","","",1,"","","0",""
"488",40,1,"","",1,1,1,"1473909117",""
"490",20,4,35,"",1,1,1,"1473909175",""
"491","","",53,"",1,1,1,"1473908715",""
"492",35,1,13,"",1,1,1,"1473909024",""
"493","",2,32,"",1,1,1,"1473908854",""
"494",11,4,20,"",1,1,1,"1473908821",""
"495",23,"",2,"",1,1,1,"1473909244",""
"496","",4,43,"",1,1,1,"1473906016",""
"497",1,3,55,"",1,1,1,"1473909010",true
"498","","",30,"",1,1,1,"1473906555",""
"499","",2,34,"",1,1,1,"1473908172",true
"500","","",52,"",1,1,1,"1473904914",""
"501",35,3,5,"",1,1,1,"1473908105",""
"502",29,1,"","",1,1,1,"1473905468",""
"503","",2,27,"",1,1,1,"1473908622",""
"504","","","",1,1,"","","1472728457",""
"505","",1,35,"",1,1,1,"1473908642",true
"507",43,2,2,"",1,1,1,"1473909048",""
"508",20,4,"","",1,1,1,"1473907996",""
"509",32,2,2,"",1,1,1,"1473908974",""
"510","","","",27,1,"","","1471270351",""
"511",24,1,8,"",1,1,1,"1473909212",""
"513",9,1,15,2,1,1,1,"1473908899",""
"514",44,3,6,"",1,1,1,"1473909084",""
"515",33,1,1,"",1,1,1,"1473909255",""
"516",8,4,19,"",1,1,1,"1473908488",""
"517","",3,56,"",1,1,1,"1473909010",""
"518",2,"",37,"",1,1,1,"1473909076",""
"519","",4,57,"",1,1,1,"1473907857",true
"520","",1,38,"",1,1,1,"1473903549",""
"522","",3,48,"",1,1,1,"1473908093",""
"523",37,5,9,"",1,1,1,"1473907434",""
"524","",1,56,"",1,1,1,"1473904439",""
"525",19,2,18,"",1,1,1,"1473908236",""
"526","","",39,"",1,1,1,"1473906449",""
"527",6,"",53,"",1,1,1,"1473909176",""
"528",14,1,24,"",1,1,1,"1473908000",""
"529",40,"",1,"",1,1,1,"1473909015",""
"530",22,1,13,"",1,1,1,"1473908621",""
"531",31,1,7,"",1,1,1,"1473909017",""
"532",28,1,14,"",1,1,1,"1473909258",true
"533","",1,49,"",1,1,1,"1473906639",""
"534",3,"",28,"",1,1,1,"1473909093",""
"536",1,"",28,"",1,1,1,"1473908737",""
"537",6,4,29,"",1,1,1,"1473909254",""
"539",7,"",24,"",1,1,1,"1473909108",""
"540",4,1,25,"",1,1,1,"1473908188",""
"545","","","","",1,"","","0",""
"546",2,"",36,"",1,1,1,"1473908923",""
"2000",11,"",19,"",1,1,1,"1473908964",""
"2001",6,"",9,"",1,1,1,"1473903486",""
"2002",11,"",16,"",1,1,1,"1473908809",""
"2003","","","","",1,"","","0",""
"2004",2,1,33,"",1,1,1,"1473908930",""
"2005",3,1,8,"",1,1,1,"1473887082",""
"2006",1,2,46,"",1,1,1,"1473908982",true
"2008",19,2,3,"",1,1,1,"1473907589",true
"2009",31,"",4,"",1,1,1,"1473908799",""
"2010",1,2,36,"",1,1,1,"1473907701",""
"2012",10,2,24,"",1,1,1,"1473909249",""
"2017",2,4,33,"",1,1,1,"1473909249",""
"2021",2,10,5,26,1,1,1,"1473908967",""
"2022",8,"",25,"",1,1,1,"1473907591",""
"2023",1,"",35,"",1,1,1,"1473904760",""
"3002",2,"",23,"",1,1,1,"1473908893",true
"3016",25,"",22,"",1,1,1,"1473908970",true
"3041",3,1,20,"",1,1,1,"1473908721",""
"3042",5,"",14,"",1,1,1,"1473907481",""
"3043",12,1,6,"",1,1,1,"1473909049",""
"3044",7,"",20,"",1,1,1,"1473904325",""
"3046",11,"",8,"",1,1,1,"1473907571",""
"3047",11,"",10,"",1,1,1,"1473903182",""
"3048",14,"",5,"",1,1,1,"1473905680",""
"3049",7,"",11,"",1,1,1,"1473908033",""
"3050",16,"",5,"",1,1,1,"1473907447",""
"3052",21,1,1,"",1,1,1,"1473907871",""
"3053",5,"",18,"",1,1,1,"1473906479",""
"3054",4,"",15,"",1,1,1,"1473903855",""
"3055",11,"",12,"",1,1,1,"1473908548",""
"3056",5,"",18,"",1,1,1,"1473903696",""
"3057",17,"",1,"",1,1,1,"1473904754",""
"3058",8,"",16,"",1,1,1,"1473905967",""
"3059",8,"",11,"",1,1,1,"1473903855",""
"3060",11,"",8,"",1,1,1,"1473907580",""
"3061",7,"",14,"",1,1,1,"1473906132",""
"3062",1,"",22,"",1,1,1,"1473908623",""
"3063",5,"",15,"",1,1,1,"1473908985",""
"3064",2,2,19,"",1,1,1,"1473909197",""
"3065",4,"",23,"",1,1,1,"1473903712",""
"3066",1,"",18,"",1,1,1,"1473903072",""
"3067",21,"",6,"",1,1,1,"1473909061",""
"3068",3,"",21,"",1,1,1,"1473906040",""
"3069",1,"",24,"",1,1,1,"1473906689",""
"3070",7,"",16,"",1,1,1,"1473909205",""
"3071",17,2,"","",1,1,1,"1473904454",""
"3072",14,"",10,"",1,1,1,"1473906069",""
"3073",6,1,20,"",1,1,1,"1473906544",""
"3074",8,2,21,"",1,1,1,"1473906286",""
"3075","","",33,"",1,1,1,"1473903148",""
"3076",7,"",17,"",1,1,1,"1473908756",""
"3077",8,1,24,"",1,1,1,"1473908700",""
"3078","",2,25,"",1,1,1,"1473901515",""
"3079",18,"",6,"",1,1,1,"1473906238",""
"3080",7,"",14,"",1,1,1,"1473909021",""
"3081",5,"",18,"",1,1,1,"1473907209",""
"3082",9,"",16,"",1,1,1,"1473908671",""
"3083",7,1,22,"",1,1,1,"1473907973",""
"3084",10,"",9,"",1,1,1,"1473908875",""
"3085",9,"",16,"",1,1,1,"1473909060",""
"3086","",1,24,"",1,1,1,"1473908796",""
"3087",11,1,24,"",1,1,1,"1473909203",""
"3088",13,"",6,"",1,1,1,"1473908019",""
"3089",2,"",19,"",1,1,1,"1473907164",""
"3090",1,2,28,"",1,1,1,"1473909148",""
"3091",4,"",27,"",1,1,1,"1473908436",""
"3092",1,"",26,"",1,1,1,"1473909122",""
"3093","","",28,"",1,1,1,"1473907351",""
"3094",8,"",10,"",1,1,1,"1473906547",""
"3095",13,"",10,"",1,1,1,"1473908898",""
"3096",16,"",23,"",1,1,1,"1473908865",""
"3098",17,"",26,"",1,1,1,"1473907863",""
"3099",2,"",17,"",1,1,1,"1473906863",""
"3100",17,"",21,1,1,1,1,"1473908514",""
"3101","","",27,"",1,1,1,"1473908020",""
"3102",7,2,18,"",1,1,1,"1473908217",""
"3103","",1,26,"",1,1,1,"1473907456",""
"3105",4,1,19,"",1,1,1,"1473909239",""
"3106",16,1,2,"",1,1,1,"1473904657",""
"3107",14,"",25,"",1,1,1,"1473908687",""
"3108",19,1,4,"",1,1,1,"1473907995",""
"3109",23,2,6,"",1,1,1,"1473907198",""
"3110",9,"",18,"",1,1,1,"1473908054",""
"3111",3,"",22,"",1,1,1,"1473908601",""
"3112",16,1,16,"",1,1,1,"1473908826",""
"3113",7,"",20,"",1,1,1,"1473908563",""
"3114",1,"",22,"",1,1,1,"1473906609",""
"3115",17,"",17,"",1,1,1,"1473908937",""
"3116",23,"",12,"",1,1,1,"1473908523",""
"3117",12,"",15,"",1,1,1,"1473907965",""
"3118",10,"",20,"",1,1,1,"1473907308",""
"3119",15,"",30,"",1,1,1,"1473908653",""
"3120",11,"",9,"",1,1,1,"1473906060",""
"3121",1,"",26,"",1,1,1,"1473909074",""
"3122",29,1,1,"",1,1,1,"1473904096",""
"3123",6,"",21,"",1,1,1,"1473899485",""
"3124",25,1,1,"",1,1,1,"1473907308",""
"3125",11,"",12,"",1,1,1,"1473908516",""
"3126",1,"",33,"",1,1,1,"1473908488",""
"3127",6,"",29,"",1,1,1,"1473899770",""
"3128",14,"",9,"",1,1,1,"1473895453",""
"3129",26,1,4,"",1,1,1,"1473908756",""
"3131",1,"",30,"",1,1,1,"1473908765",""
"3132","","",35,"",1,1,1,"1473901843",""
"3134",3,2,46,"",1,1,1,"1473907582",""
"3135",36,1,4,"",1,1,1,"1473908975",""
"3137",3,"",27,1,1,1,1,"1473909084",true
"3139","","","","",1,"","","0",""
"3140",51,"",4,"",1,1,1,"1473908999",""
"3141",19,2,38,"",1,1,1,"1473909021",""
"3142",18,"",23,"",1,1,1,"1473908807",""
"3143","",3,44,"",1,1,1,"1473906222",true
"3144",13,1,32,"",1,1,1,"1473907981",""
"3145",22,2,35,"",1,1,1,"1473909142",""
"3146",23,"",24,"",1,1,1,"1473908930",""
"3147","","",39,"",1,1,1,"1473906401",""
"3148",30,"",1,"",1,1,1,"1473909064",""
"3150",20,1,34,"",1,1,1,"1473908523",""
"3151",43,"","","",1,1,1,"1473907053",""
"3152",9,1,17,"",1,1,1,"1473907805",""
"3153",13,"",24,"",1,1,1,"1473907875",""
"3154","","","",23,1,"","","1472122935",""
"3155","",1,38,"",1,1,1,"1473907470",""
"3156",19,"",20,"",1,1,1,"1473908262",""
"3157",21,2,24,"",1,1,1,"1473908912",""
"3158",2,"",29,"",1,1,1,"1473908758",""
"3159",1,2,28,"",1,1,1,"1473909110",""
"3160",4,2,33,"",1,1,1,"1473905367",true
"3161",34,"",25,"",1,1,1,"1473909182",""
"3162",17,"",22,"",1,1,1,"1473908894",""
"3163","",2,41,"",1,1,1,"1473908237",true
"3164",31,"",36,"",1,1,1,"1473909119",""
"3165",10,"",41,"",1,1,1,"1473909174",true
"3166",27,"",14,"",1,1,1,"1473905254",""
"3167",29,"",26,"",1,1,1,"1473909211",""
"3168",5,3,23,"",1,1,1,"1473908824",true
"3169",13,2,44,"",1,1,1,"1473908717",""
"3170",9,1,25,"",1,1,1,"1473908748",""
"3171",8,3,28,"",1,1,1,"1473908357",""
"3172",22,1,4,"",1,1,1,"1473907044",""
"3173",46,2,15,"",1,1,1,"1473906956",""
"3175",9,"",22,"",1,1,1,"1473909260",""
"3176",14,2,27,"",1,1,1,"1473907575",""
"3177",50,3,10,"",1,1,1,"1473908852",""
"3178",18,"",41,"",1,1,1,"1473907887",""
"3179",6,"",17,"",1,1,1,"1473908118",""
"3180",13,"",18,"",1,1,1,"1473909172",""
"3182",35,"",7,"",1,1,1,"1473905432",""
"3183",1,1,28,"",1,1,1,"1473907156",""
"3184",9,"",5,"",1,1,1,"1473908476",""
"3185",5,2,15,"",1,1,1,"1473909052",""
"3186","","",42,"",1,1,1,"1473906359",""
"3187",9,1,12,"",1,1,1,"1473907977",""
"3188",5,"",13,"",1,1,1,"1473899006",""
"3189",12,"",2,"",1,1,1,"1473892759",""
"3190",7,"",11,"",1,1,1,"1473886814",""
"3191",14,1,3,"",1,1,1,"1473907465",""
"3192",21,1,"","",1,1,1,"1473901174",""
"3193",13,1,4,"",1,1,1,"1473908984",""
"3194",5,1,8,"",1,1,1,"1473908712",""
"3195",1,1,32,"",1,1,1,"1473908668",""
"3196",5,1,12,"",1,1,1,"1473908536",""
"3197",4,1,13,"",1,1,1,"1473899094",""
"3198",8,2,8,"",1,1,1,"1473904229",""
"3199",1,1,12,"",1,1,1,"1473908523",""
"3200",13,1,4,"",1,1,1,"1473895066",""
"3201",4,"",14,"",1,1,1,"1473908393",""
"3202",1,"",17,"",1,1,1,"1473906869",""
"3203",18,1,7,"",1,1,1,"1473907341",""
"3205",12,"",10,"",1,1,1,"1473903128",""
"3206","","",26,"",1,1,1,"1473905710",""
"3207",10,"",16,"",1,1,1,"1473905242",""
"3209",7,1,14,"",1,1,1,"1473903642",""
"3210",6,2,10,"",1,1,1,"1473904228",""
"3211",13,3,6,"",1,1,1,"1473908845",""
"3212",8,1,13,"",1,1,1,"1473907182",""
"3213",18,"",3,"",1,1,1,"1473909162",""
"3214",22,"","","",1,1,1,"1473906926",""
"3215",9,1,8,"",1,1,1,"1473901260",""
"3216",4,1,13,"",1,1,1,"1473906040",""
"3217",6,2,10,"",1,1,1,"1473876322",""
"3220",6,"",12,"",1,1,1,"1473900013",""
"3221","",1,26,"",1,1,1,"1473895308",""
"3223",5,"",50,"",1,1,1,"1473909065",""
"3224","",2,37,"",1,1,1,"1473908171",""
"3225",11,"",3,"",1,1,1,"1473906069",""
"3226",6,1,38,"",1,1,1,"1473909201",true
"3230","","",7,"",1,"","","1473892857",""
"3231",1,"",58,"",1,1,1,"1473908683",""
"3232",8,"",23,"",1,1,1,"1473908550",""
"3233","",3,36,"",1,1,1,"1473901855",""
"3235","",3,28,"",1,1,1,"1473898386",""
"3236",32,1,"","",1,1,1,"1473908772",""
"3237",16,"",9,"",1,1,1,"1473904498",""
"3238",20,"",17,"",1,1,1,"1473907618",""
"3241",7,"",12,"",1,1,1,"1473906773",""
"3242",1,1,37,"",1,1,1,"1473908287",""
"3243",12,"",17,"",1,1,1,"1473909071",""
"3244",3,"",28,"",1,1,1,"1473908782",""
"3246",3,1,35,"",1,1,1,"1473906922",""
"3249",2,"",13,"",1,1,1,"1473906721",""
"3254",27,"",2,"",1,1,1,"1473881135",""
"3255",59,1,7,"",1,1,1,"1473909200",""
"3256","","","","",1,1,1,"0",""
"3258",5,"",32,"",1,1,1,"1473909248",""
"3259",13,3,11,"",1,1,1,"1473908403",""
"3260",2,"",29,"",1,1,1,"1473907807",""
"3263",5,3,51,"",1,1,1,"1473908951",""
"3264",3,"",40,"",1,1,1,"1473905553",""
"3265",23,1,7,"",1,1,1,"1473909132",""
"3267",14,"","","",1,1,1,"1473905690",""
"3268",13,1,"","",1,1,1,"1473907365",""
"3269","","","","","","","","0",""
"3270",8,"",6,"",1,1,1,"1473907687",""
"3271","","",3,"",1,"","","1473345957",""
"3272",4,1,1,8,1,1,1,"1473908795",""
"3273",11,"",7,"",1,1,1,"1473906903",""
"3274",6,"",8,"",1,1,1,"1473895544",""
"3275",3,1,10,"",1,1,1,"1473906682",""
"3276",22,"",4,"",1,1,1,"1473905246",""
"3277","","","","","","","","0",""
"3278",12,1,"",1,1,1,1,"1473897960",""
"3279",12,1,5,"",1,1,1,"1473904579",""
"3280","","","","","","","","0",""
"3281",2,"",12,"",1,1,1,"1473896116",""
"3282",6,"",32,"",1,1,1,"1473905193",true
"3283",12,"",35,"",1,1,1,"1473907649",""
"3284","","",41,"",1,1,1,"1473905043",""
"3285",6,2,35,"",1,1,1,"1473909026",""
"3286",17,3,19,"",1,1,1,"1473908578",""
"3287",20,1,26,"",1,1,1,"1473908246",""
"3288",17,1,21,"",1,1,1,"1473908540",""
"3289",12,1,22,"",1,1,1,"1473908444",""
"3290",11,1,23,"",1,1,1,"1473908510",""
"3291",10,"",29,"",1,1,1,"1473905473",""
"3292",10,2,31,"",1,1,1,"1473905717",true
"3293",8,"",16,"",1,1,1,"1473909145",""
"3294",5,"",30,"",1,1,1,"1473906463",""
"3295",16,"",43,"",1,1,1,"1473909161",true
"3296","","","","","","","","0",""
"3297","",1,20,"",1,1,1,"1473905037",""
"3298","",3,20,"",1,1,1,"1473909176",""
"3299","","","","","","","","0",""
"3300",7,"",18,"",1,1,1,"1473905620",""
"3301",16,"",23,"",1,1,1,"1473907923",""
"3302",1,"",22,"",1,1,1,"1473888607",""
"3303",12,1,12,"",1,1,1,"1473907489",""
"3304",4,"",23,"",1,1,1,"1473907906",""
"3305",19,"",20,"",1,1,1,"1473908492",""
"3306",6,"",17,"",1,1,1,"1473909096",""
"3307",18,"",13,"",1,1,1,"1473907444",""
"3308",21,"",6,"",1,1,1,"1473907038",""
"3309",6,1,23,"",1,1,1,"1473907587",""
"3310",5,"",18,1,1,1,1,"1473908922",""
"3311",13,"",8,"",1,1,1,"1473908020",""
"3312",36,3,"","",1,1,1,"1473907528",""
"3313",7,1,21,"",1,1,1,"1473908675",""
"3314",5,3,23,"",1,1,1,"1473908363",""
"3315",22,1,"","",1,1,1,"1473902400",""
"3316",7,"",40,"",1,1,1,"1473906884",""
"3317",18,"",6,"",1,1,1,"1473905761",""
"3318","","","","","","","","0",""
"3319",10,1,7,"",1,1,1,"1473908512",""
"3320",17,1,13,"",1,1,1,"1473907537",""
"3321",12,1,12,"",1,1,1,"1473909164",""
"3322",16,"",9,"",1,1,1,"1473904440",""
"3323",28,3,28,"",1,1,1,"1473905014",""
"3324",18,"",7,"",1,1,1,"1473906403",""
"3325",21,1,9,"",1,1,1,"1473909202",""
"3326",19,"",2,"",1,1,1,"1473897349",""
"3327",2,"",25,"",1,1,1,"1473895896",""
"3328",7,20,12,"",1,1,1,"1473903071",""
"3329",6,1,20,"",1,1,1,"1473909212",""
"3330",15,"",4,"",1,1,1,"1473900308",""
"3331",7,"",28,"",1,1,1,"1473906236",""
"3332","","","","","","","","0",""
"3333",15,1,4,1,1,1,1,"1473896554",""
"3335",27,"",1,"",1,1,1,"1473909263",""
"3336",2,"",39,"",1,1,1,"1473907936",""
"3337","","","","","","","","0",""
"3338","","",31,"",1,1,1,"1473905252",""
"3339",1,"",21,1,1,1,1,"1473905415",""
"3340",20,1,"","",1,1,1,"1473904846",""
"3341",12,"",47,"",1,1,1,"1473905270",""
"3342",20,"",3,"",1,1,1,"1473905183",""
"3343",4,"",19,"",1,1,1,"1473907684",""
"3344",13,"",6,"",1,1,1,"1473908707",""
"3345",9,1,25,"",1,1,1,"1473908592",""
"3346","","","","","","","","0",""
"3347",20,"",1,"",1,1,1,"1473902466",""
"3348",13,"",2,"",1,1,1,"1473899786",""
"3349",2,1,27,"",1,1,1,"1473909135",""
"3350",19,2,18,"",1,1,1,"1473908868",""
"3351",21,1,3,"",1,1,1,"1473908631",""
"3352","","","","","","","","0",""
"3353",22,"",2,"",1,1,1,"1473898498",""
"3354",14,"",17,"",1,1,1,"1473908862",""
"3355","",1,24,"",1,1,1,"1473903272",""
"3356",6,1,14,"",1,1,1,"1473906105",""
"3357",15,"",20,"",1,1,1,"1473908552",""
"3358","","","","","","","","0",""
"3359",2,1,32,"",1,1,1,"1473908098",""
"3360","","","","","","","","0",""
"3361",6,1,16,"",1,1,1,"1473908404",""
"3362","","","","","","","","0",""
"3363",4,"",29,"",1,1,1,"1473905919",""
"3364",18,"",9,"",1,1,1,"1473906887",""
"3365",8,"",19,"",1,1,1,"1473907088",""
"3366",9,"",10,"",1,1,1,"1473906668",""
"3367",3,"",32,"",1,1,1,"1473897674",""
"3368",24,"",6,"",1,1,1,"1473908527",""
"3369","","","","","","","","0",""
"3370",6,"",19,"",1,1,1,"1473908227",""
"3371","","","","","","","","0",""
"3372","","","","","","","","0",""
"3373",21,"",6,"",1,1,1,"1473907773",""
"3374",18,2,16,"",1,1,1,"1473905538",""
"3375","","","","","","","","0",""
"3376","","","","","","","","0",""
"3377",24,"",1,"",1,1,1,"1473908895",""
"3378",1,"",27,"",1,1,1,"1473903531",""
"3379",2,"",33,"",1,1,1,"1473908847",""
"3381",9,2,10,"",1,1,1,"1473903756",""
"3382",12,"",19,"",1,1,1,"1473907706",""
"3383",3,"",22,"",1,1,1,"1473909172",""
"3384",6,"",19,"",1,1,1,"1473903097",""
"3386",4,"",23,"",1,1,1,"1473903084",""
"3387",10,"",15,"",1,1,1,"1473904502",""
"3388",21,2,2,"",1,1,1,"1473904047",""
"3389",12,"",16,"",1,1,1,"1473908444",""
"3390",16,2,6,"",1,1,1,"1473909182",""
"3391",22,"",3,"",1,1,1,"1473909173",""
"3392",16,1,2,"",1,1,1,"1473900129",""
"3393",19,"","","",1,1,1,"1473895465",""
"3394",15,"",6,"",1,1,1,"1473904791",""
"3395",12,"",7,"",1,1,1,"1473903494",""
"3396",9,1,15,"",1,1,1,"1473904163",""
"3397",17,"",8,"",1,1,1,"1473905218",""
"3398",8,"",15,"",1,1,1,"1473904518",""
"3399","","","","","","","","0",""
"3400",23,1,"","",1,1,1,"1473907167",""
"3401",11,"",8,"",1,1,1,"1473903424",""
"3402","",2,21,"",1,1,1,"1473907750",""
"3403",26,"",5,"",1,1,1,"1473907855",""
"3404",17,1,9,"",1,1,1,"1473907226",""
"3405",15,"",8,"",1,1,1,"1473905686",""
"3407","","","","","","","","0",""
"3408",19,1,7,"",1,1,1,"1473907344",""
"3409","","","","","","","","0",""
"3410",1,"",30,"",1,1,1,"1473908140",""
"3411",7,"",20,"",1,1,1,"1473904625",""
"3412",7,1,19,"",1,1,1,"1473906940",""
"3413",18,"",4,"",1,1,1,"1473908781",""
"3414","","","","","","","","0",""
"3415",18,"",7,"",1,1,1,"1473909241",""
"3416","",2,15,"",1,1,1,"1473907363",""
"3417",10,"",17,"",1,1,1,"1473905252",""
"3418",2,1,30,"",1,1,1,"1473907734",""
"3419",16,1,10,"",1,1,1,"1473908986",""
"3420",12,1,8,"",1,1,1,"1473908715",""
"3421",20,"",3,"",1,1,1,"1473906996",""
"3422",20,1,"","",1,1,1,"1473903185",""
"3423",13,"",16,"",1,1,1,"1473908898",""
"3424",4,"",23,"",1,1,1,"1473909019",""
"3425",16,"",17,"",1,1,1,"1473909198",""
"3427","",1,39,"",1,1,1,"1473905616",""
"3428","","",25,"",1,1,1,"1473908571",""
"3429",3,"",36,"",1,1,1,"1473909261",""
"3430",9,"",8,1,1,1,1,"1473908920",""
"3431","","",26,"",1,1,1,"1473907778",""

STATION ID,NUM BIKES AVAILABLE,NUM BIKES DISABLED,NUM DOCKS AVAILABLE,NUM DOCKS DISABLED,IS INSTALLED,IS RENTING,IS RETURNING,LAST REPORTED,EIGHTD HAS AVAILABLE KEYS
"72",26,1,12,"",1,1,1,"1473909274",""
"79",5,"",28,"",1,1,1,"1473909398",""
"82",11,1,15,"",1,1,1,"1473908937",""
"83",20,1,41,"",1,1,1,"1473909754",""
"116",2,"",37,"",1,1,1,"1473909669",""
"119",12,"",7,"",1,1,1,"1473905191",""
"120",9,1,9,"",1,1,1,"1473906726",""
"127",29,2,"","",1,1,1,"1473909719",""
"128",8,1,21,"",1,1,1,"1473909861",""
"137","","",46,"",1,1,1,"1473902673",""
"143","","",24,"",1,1,1,"1473903646",""
"144",18,"",1,"",1,1,1,"1473907764",""
"146",17,1,21,"",1,1,1,"1473908575",""
"147",5,1,27,"",1,1,1,"1473908767",""
"150",30,1,"","",1,1,1,"1473908718",""
"151",6,2,25,"",1,1,1,"1473909673",""
"152",9,1,19,"",1,1,1,"1473907341",""
"153","",1,54,"",1,1,1,"1473903089",""
"157",7,"",16,"",1,1,1,"1473909021",""
"161",24,1,10,"",1,1,1,"1473909334",""
"164",4,1,42,"",1,1,1,"1473909388",""
"167","",1,44,"",1,1,1,"1473908952",""
"168","","",47,"",1,1,1,"1473907075",""
"173","",2,49,"",1,1,1,"1473908458",""
"174",29,1,"","",1,1,1,"1473908096",""
"195",2,1,42,"",1,1,1,"1473907998",""
"212","",3,25,"",1,1,1,"1473909839",""
"216",14,"",9,"",1,1,1,"1473907762",""
"217",19,"",20,"",1,1,1,"1473907851",true
"223","","","","",1,"","","0",""
"224","","",31,"",1,1,1,"1473908047",""
"225",1,"",36,"",1,1,1,"1473909003",true
"228","",1,54,"",1,1,1,"1473905751",""
"229","",2,21,"",1,1,1,"1473909798",""
"232",5,1,17,"",1,1,1,"1473909668",""
"236",39,"","","",1,1,1,"1473909352",""
"237",36,2,1,"",1,1,1,"1473909218",""
"238",29,1,1,"",1,1,1,"1473908105",""
"239",6,"",25,"",1,1,1,"1473908040",""
"241",13,1,9,"",1,1,1,"1473909678",""
"242",8,1,14,"",1,1,1,"1473907671",""
"243",9,"",22,"",1,1,1,"1473908671",""
"244",29,"",2,"",1,1,1,"1473909618",""
"245",10,"",13,"",1,1,1,"1473908184",""
"247",20,"","","",1,1,1,"1473908645",""
"248",3,"",20,"",1,1,1,"1473909823",""
"249",1,"",26,"",1,1,1,"1473909238",""
"251",8,2,17,"",1,1,1,"1473909738",""
"252",29,"",4,"",1,1,1,"1473909677",""
"253",1,3,51,"",1,1,1,"1473909775",""
"254",9,"",22,"",1,1,1,"1473909554",""
"257",5,"",34,"",1,1,1,"1473908920",""
"258",3,"",20,"",1,1,1,"1473909669",""
"259",1,1,37,"",1,1,1,"1473908047",""
"260","","",35,"",1,"","","1473824391",""
"261",14,1,12,"",1,1,1,"1473909589",""
"262",11,1,12,"",1,1,1,"1473908877",""
"263","",3,42,"",1,1,1,"1473909334",""
"264",7,"",20,"",1,1,1,"1473908541",""
"265",23,"",12,"",1,1,1,"1473909451",""
"266",24,"","","",1,1,1,"1473907675",""
"267",1,"",55,1,1,1,1,"1473908949",""
"268",1,1,25,"",1,1,1,"1473909695",""
"270",23,"","","",1,1,1,"1473906924",""
"274",11,"",20,"",1,1,1,"1473907249",""
"275",16,"",3,"",1,1,1,"1473906675",""
"276",12,"",13,"",1,1,1,"1473909218",""
"278",14,3,2,"",1,1,1,"1473907222",""
"279",9,1,26,"",1,1,1,"1473909799",""
"280",2,1,28,"",1,1,1,"1473909528",""
"281",1,1,57,"",1,1,1,"1473909303",true
"282",24,"",3,"",1,1,1,"1473908808",""
"284",13,4,26,"",1,1,1,"1473909747",""
"285","",1,46,"",1,1,1,"1473909779",true
"289",15,"",4,"",1,1,1,"1473903586",""
"291",18,"",2,"",1,1,1,"1473909031",""
"295",24,"","","",1,1,1,"1473909481",""
